garden_area,terrace_area,locality,type_of_property,subtype_of_property,type_of_sale,zip_code,url,state_of_the_building,terrace,open_fire,swimming_pool,price,garden,number_of_facades,number_of_rooms,fully_equipped_kitchen,area,furnished,surface_of_the_land,area_text,bid,equipped_kitchen
0,5,berchem,apartment,penthouse,for-sale,2600,https://www.immoweb.be/en/classified/penthouse/for-sale/berchem/2600/9818337?searchId=633aeaf0f074c,good,1,0,0,449000,0,3,2,,165,,0,numeric,0,
0,0,aalter,apartment,apartment,for-sale,9880,https://www.immoweb.be/en/classified/apartment/for-sale/aalter/9880/10093789?searchId=633aeaf0f074c,not mentioned,0,0,0,455000,0,,2,Installed,161,0,0,numeric,0,1.0
0,16,antwerpen,apartment,apartment,for-sale,2018,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/10027124?searchId=633aeaf0f074c,as new,1,0,0,470000,0,1,3,,148,,0,numeric,0,
0,0,asse,apartment,apartment,for-sale,1730,https://www.immoweb.be/en/classified/apartment/for-sale/asse/1730/10117626?searchId=633aeaf0f074c,good,0,0,0,490000,0,2,4,,200,0,0,numeric,0,
0,22,antwerp,apartment,apartment,for-sale,2000,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/9309583?searchId=633aeaf0f074c,as new,1,0,0,490000,0,2,2,USA hyper equipped,100,,0,numeric,0,1.0
0,0,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10094925?searchId=633aeaf0f074c,not mentioned,0,0,0,519000,0,2,3,Installed,133,0,0,numeric,0,1.0
0,32,herzele,apartment,apartment,for-sale,9550,https://www.immoweb.be/en/classified/apartment/for-sale/herzele/9550/9978553?searchId=633aeaf0f074c,as new,1,0,0,539000,0,2,5,,280,0,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/9986723?searchId=633aeaf0f074c,not mentioned,0,0,0,550000,0,,2,,76,0,0,numeric,0,
113,24,brakel,apartment,ground-floor,for-sale,9660,https://www.immoweb.be/en/classified/ground-floor/for-sale/brakel/9660/10060714?searchId=633aeaf0f074c,as new,1,0,0,550000,1,3,2,USA hyper equipped,501,,0,numeric,0,1.0
0,18,antwerp,apartment,apartment,for-sale,2000,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/9481452?searchId=633aeaf0f074c,as new,1,0,0,575000,0,,1,Hyper equipped,149,0,0,numeric,0,1.0
0,12,ingelmunster,apartment,apartment,for-sale,8770,https://www.immoweb.be/en/classified/apartment/for-sale/ingelmunster/8770/9922904?searchId=633aeaf0f074c,not mentioned,1,0,0,585000,0,,3,Installed,190,,0,numeric,0,1.0
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/9738974?searchId=633aeaf0f074c,just renovated,0,0,0,654000,0,,3,,,,0,na,0,
0,84,laken,apartment,apartment,for-sale,1020,https://www.immoweb.be/en/classified/apartment/for-sale/laken/1020/9814377?searchId=633aeaf0f074c,not mentioned,1,0,0,699400,0,,3,,123,0,0,numeric,0,
0,16,berchem,apartment,apartment,for-sale,2600,https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/9951108?searchId=633aeaf0f074c,not mentioned,1,0,0,720000,0,2,3,,217,,0,numeric,0,
0,76,oostduinkerke,apartment,apartment,for-sale,8670,https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke/8670/9172131?searchId=633aeaf0f074c,as new,1,0,0,775000,0,,2,Hyper equipped,115,,0,numeric,0,1.0
1,1,oostende,apartment,apartment,for-sale,8400,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10061257?searchId=633aeaf0f074c,as new,1,0,0,779000,1,2,2,,96,,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10055932?searchId=633aeaf0f074c,not mentioned,0,0,0,795000,0,,3,,106,0,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10032347?searchId=633aeaf0f074c,just renovated,0,0,0,868500,0,,3,,87,0,0,numeric,0,
0,75,antwerp,apartment,penthouse,for-sale,2000,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2000/10098965?searchId=633aeaf0f074c,as new,1,0,0,920000,0,,2,,235,,0,numeric,0,
25,25,bruxelles,apartment,duplex,for-sale,1000,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/9741772?searchId=633aeaf0f074c,as new,1,0,1,945000,1,2,3,Hyper equipped,215,0,0,numeric,0,1.0
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10073753?searchId=633aeaf0f074c,as new,0,0,0,950000,0,,2,,84,1,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/9953123?searchId=633aeaf0f074c,not mentioned,0,0,0,995000,0,,3,,119,1,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10030371?searchId=633aeaf0f074c,not mentioned,0,0,0,1095000,0,,3,,84,1,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10043446?searchId=633aeaf0f074c,not mentioned,0,0,0,1185000,0,,3,,110,0,0,numeric,0,
0,81,antwerp,apartment,penthouse,for-sale,2018,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2018/10018432?searchId=633aeaf0f074c,not mentioned,1,0,0,1195000,0,,3,Installed,198,1,0,numeric,0,1.0
0,60,antwerp,apartment,penthouse,for-sale,2000,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2000/9028057?searchId=633aeaf0f074c,not mentioned,1,0,0,1200000,0,2,3,,155,0,0,numeric,0,
0,0,knokke-heist,apartment,duplex,for-sale,8300,https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/9799361?searchId=633aeaf0f074c,good,0,0,0,1395000,0,2,4,,193,,0,numeric,0,
0,0,liege,apartment,apartment,for-sale,4000,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10030596?searchId=633aeaf0f074c,as new,0,0,0,1400000,0,,4,Hyper equipped,323,0,0,numeric,0,1.0
0,0,antwerp,apartment,apartment,for-sale,2000,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/9702425?searchId=633aeaf0f074c,as new,0,0,0,1600000,0,,2,,240,,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/9481265?searchId=633aeaf0f074c,not mentioned,0,0,0,1795000,0,,4,,185,0,0,numeric,0,
400,150,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10016301?searchId=633aeaf0f074c,not mentioned,1,0,1,1800000,1,,2,,396,0,0,numeric,0,
0,78,antwerpen,apartment,penthouse,for-sale,2000,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerpen/2000/10025351?searchId=633aeaf0f074c,good,1,0,0,2495000,0,3,3,,360,,0,numeric,0,
0,0,antwerpen-deurne,apartment,apartment,for-sale,2100,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/10136151?searchId=633aeaf0f074c,good,0,0,0,,0,,2,Installed,95,0,0,numeric,0,1.0
0,0,hoevenen,apartment,apartment,for-sale,2940,https://www.immoweb.be/en/classified/apartment/for-sale/hoevenen/2940/10136155?searchId=633aeaf0f074c,not mentioned,0,0,0,225000,0,3,2,Installed,93,0,0,numeric,0,1.0
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10135846?searchId=633aeaf0f074c,just renovated,0,0,0,520000,0,,3,,96,0,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10135845?searchId=633aeaf0f074c,just renovated,0,0,0,525000,0,,3,,93,0,0,numeric,0,
0,0,harelbeke,apartment,apartment,for-sale,8530,https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/10125657?searchId=633aeaf0f074c,as new,0,0,0,180000,0,,3,,,,0,na,0,
0,20,antwerp,apartment,apartment,for-sale,2000,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10123385?searchId=633aeaf0f074c,as new,1,0,0,375000,0,,1,,75,,0,numeric,0,
0,0,leuven,apartment,flat-studio,for-sale,3000,https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/10140367?searchId=633aeaf0f074c,as new,0,0,0,189000,0,,,,26,,0,numeric,0,
0,19,waregem,apartment,apartment,for-sale,8790,https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/10131260?searchId=633aeaf0f074c,as new,1,0,0,334950,0,2,2,,110,,0,numeric,0,
0,0,mouscron,apartment,apartment,for-sale,7700,https://www.immoweb.be/en/classified/apartment/for-sale/mouscron/7700/10142248?searchId=633aeaf0f074c,not mentioned,0,0,0,369000,0,,3,,149,0,0,numeric,0,
0,0,koksijde,apartment,apartment,for-sale,8670,https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/9996997?searchId=633aeaf0f074c,not mentioned,0,0,0,625000,0,2,2,Installed,100,0,0,numeric,0,1.0
0,13,tienen,apartment,apartment,for-sale,3300,https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10056984?searchId=633aeaf0f074c,good,1,0,0,149000,0,2,1,,53,0,0,numeric,0,
0,0,oostende,apartment,apartment,for-sale,8400,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10145727?searchId=633aeaf0f074c,not mentioned,0,0,0,,0,,,,,,0,na,0,
0,13,anderlecht,apartment,ground-floor,for-sale,1070,https://www.immoweb.be/en/classified/ground-floor/for-sale/anderlecht/1070/10145997?searchId=633aeaf0f074c,good,1,0,0,269000,0,2,2,Hyper equipped,97,0,0,numeric,0,1.0
0,8,pont-a-celles,apartment,apartment,for-sale,6230,https://www.immoweb.be/en/classified/apartment/for-sale/pont-a-celles/6230/10050630?searchId=633aeaf0f074c,as new,1,0,0,174325,0,4,1,Hyper equipped,63,0,0,numeric,0,1.0
0,5,bruxelles,apartment,apartment,for-sale,1020,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/10132390?searchId=633aeaf0f074c,to rebuild,1,0,0,185000,0,2,1,Installed,70,0,0,numeric,0,1.0
0,18,verviers,apartment,apartment,for-sale,4800,https://www.immoweb.be/en/classified/apartment/for-sale/verviers/4800/9497132?searchId=633aeaf0f074c,as new,1,0,0,196000,0,3,2,Installed,92,,0,numeric,0,1.0
0,6,charleroi,apartment,apartment,for-sale,6000,https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/9805749?searchId=633aeaf0f074c,as new,1,0,0,205000,0,4,2,Hyper equipped,108,,0,numeric,0,1.0
0,8,boncelles,apartment,apartment,for-sale,4100,https://www.immoweb.be/en/classified/apartment/for-sale/boncelles/4100/9796991?searchId=633aeaf0f074c,as new,1,0,0,218000,0,2,2,,88,,0,numeric,0,
0,6,dendermonde,apartment,apartment,for-sale,9200,https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/9346848?searchId=633aeaf0f074c,as new,1,0,0,228973,0,2,1,Hyper equipped,73,,0,numeric,0,1.0
0,0,ingelmunster,apartment,apartment,for-sale,8770,https://www.immoweb.be/en/classified/apartment/for-sale/ingelmunster/8770/8498723?searchId=633aeaf0f074c,as new,0,0,0,230000,0,,2,,88,,0,numeric,0,
0,11,lommel,apartment,apartment,for-sale,3920,https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/9812490?searchId=633aeaf0f074c,as new,1,0,0,247770,0,4,2,Installed,96,,0,numeric,0,1.0
0,5,bruxelles,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/9478830?searchId=633aeaf0f074c,as new,1,0,0,248000,0,4,1,Installed,76,,0,numeric,0,1.0
0,0,ingelmunster,apartment,apartment,for-sale,8770,https://www.immoweb.be/en/classified/apartment/for-sale/ingelmunster/8770/9106823?searchId=633aeaf0f074c,good,0,0,0,250155,0,2,2,,98,0,0,numeric,0,
14,14,diksmuide,apartment,apartment,for-sale,8600,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/9790558?searchId=633aeaf0f074c,good,1,0,0,259000,1,2,2,Installed,96,0,0,numeric,0,1.0
0,18,scherpenheuvel,apartment,apartment,for-sale,3270,https://www.immoweb.be/en/classified/apartment/for-sale/scherpenheuvel/3270/9989666?searchId=633aeaf0f074c,as new,1,0,0,265000,0,,2,Installed,87,0,0,numeric,0,1.0
0,0,varsenare,apartment,service-flat,for-sale,8490,https://www.immoweb.be/en/classified/service-flat/for-sale/varsenare/8490/9762655?searchId=633aeaf0f074c,as new,0,0,0,270000,0,,1,Hyper equipped,62,0,0,numeric,0,1.0
0,9,lokeren,apartment,apartment,for-sale,9160,https://www.immoweb.be/en/classified/apartment/for-sale/lokeren/9160/9720907?searchId=633aeaf0f074c,as new,1,0,0,284954,0,,2,Hyper equipped,107,,0,numeric,0,1.0
20,25,lokeren,apartment,ground-floor,for-sale,9160,https://www.immoweb.be/en/classified/ground-floor/for-sale/lokeren/9160/9831608?searchId=633aeaf0f074c,as new,1,0,0,310000,1,,2,Hyper equipped,110,0,0,numeric,0,1.0
0,18,moerbeke-waas,apartment,apartment,for-sale,9180,https://www.immoweb.be/en/classified/apartment/for-sale/moerbeke-waas/9180/9990786?searchId=633aeaf0f074c,not mentioned,1,0,0,317900,0,,2,Installed,85,0,0,numeric,0,1.0
0,10,villers-le-bouillet,apartment,duplex,for-sale,4530,https://www.immoweb.be/en/classified/duplex/for-sale/villers-le-bouillet/4530/9985485?searchId=633aeaf0f074c,not mentioned,1,0,0,329000,0,4,3,USA hyper equipped,150,0,0,numeric,0,1.0
0,6,aarschot,apartment,duplex,for-sale,3200,https://www.immoweb.be/en/classified/duplex/for-sale/aarschot/3200/9795710?searchId=633aeaf0f074c,not mentioned,1,0,0,349000,0,3,2,Hyper equipped,123,0,0,numeric,0,1.0
0,12,antwerp,apartment,service-flat,for-sale,2000,https://www.immoweb.be/en/classified/service-flat/for-sale/antwerp/2000/9257022?searchId=633aeaf0f074c,as new,1,0,0,355000,0,,1,USA hyper equipped,65,0,0,numeric,0,1.0
0,12,antwerp,apartment,penthouse,for-sale,2600,https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2600/9813551?searchId=633aeaf0f074c,as new,1,0,0,379000,0,2,3,,125,0,0,numeric,0,
0,0,ingelmunster,apartment,apartment,for-sale,8770,https://www.immoweb.be/en/classified/apartment/for-sale/ingelmunster/8770/8498735?searchId=633aeaf0f074c,as new,0,0,0,390000,0,,2,,132,,0,numeric,0,
0,24,aalst,apartment,apartment,for-sale,9300,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/10043679?searchId=633aeaf0f074c,as new,1,0,0,406437,0,3,2,Installed,108,,0,numeric,0,1.0
0,22,landegem,apartment,ground-floor,for-sale,9850,https://www.immoweb.be/en/classified/ground-floor/for-sale/landegem/9850/9882568?searchId=633aeaf0f074c,as new,1,0,0,409600,0,,3,Installed,131,0,0,numeric,0,1.0
6000,10,gentbrugge,apartment,apartment,for-sale,9050,https://www.immoweb.be/en/classified/apartment/for-sale/gentbrugge/9050/9824315?searchId=633aeaf0f074c,as new,1,0,0,426154,1,2,3,,118,0,0,numeric,0,
0,25,waregem,apartment,apartment,for-sale,8790,https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/9969664?searchId=633aeaf0f074c,as new,1,0,0,436500,0,2,3,,127,0,0,numeric,0,
0,35,vilvoorde,apartment,penthouse,for-sale,1800,https://www.immoweb.be/en/classified/penthouse/for-sale/vilvoorde/1800/9820508?searchId=633aeaf0f074c,as new,1,0,0,448000,0,,2,Installed,,0,0,na,0,1.0
0,11,spa,apartment,apartment,for-sale,4900,https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/8835113?searchId=633aeaf0f074c,as new,1,0,0,453000,0,4,2,Installed,145,0,0,numeric,0,1.0
0,0,bonheiden,apartment,apartment,for-sale,2820,https://www.immoweb.be/en/classified/apartment/for-sale/bonheiden/2820/10074852?searchId=633aeaf0f074c,not mentioned,0,0,0,469000,0,2,2,Installed,133,0,0,numeric,0,1.0
0,0,gent,apartment,duplex,for-sale,9000,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/10057604?searchId=633aeaf0f074c,as new,0,0,0,480971,0,,2,Hyper equipped,118,,0,numeric,0,1.0
138,52,vilvoorde,apartment,apartment,for-sale,1800,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/9389868?searchId=633aeaf0f074c,not mentioned,1,0,0,575000,1,2,3,USA hyper equipped,218,0,0,numeric,0,1.0
0,26,spa,apartment,apartment,for-sale,4900,https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/7735826?searchId=633aeaf0f074c,as new,1,1,1,585000,0,,2,Hyper equipped,151,,0,numeric,0,1.0
0,0,antwerp,apartment,apartment,for-sale,2018,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10099772?searchId=633aeaf0f074c,not mentioned,0,0,0,,0,2,3,Installed,,,0,na,0,1.0
0,0,antwerp,apartment,apartment,for-sale,2018,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10146955?searchId=633aeaf0f074c,good,0,0,0,299000,0,,3,,123,0,0,numeric,0,
0,6,etterbeek,apartment,penthouse,for-sale,1040,https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/10096692?searchId=633aeaf0f074c,as new,1,0,0,465000,0,2,1,USA hyper equipped,80,0,0,numeric,0,1.0
0,0,mons,apartment,apartment,for-sale,7000,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10134439?searchId=633aeaf0f074c,just renovated,0,0,0,125000,0,,2,Hyper equipped,,0,0,na,0,1.0
0,5,mechelen,apartment,apartment,for-sale,2811,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2811/10135037?searchId=633aeaf0f074c,not mentioned,1,0,0,219000,0,,2,USA installed,86,0,0,numeric,0,1.0
90,0,chaumont-gistoux,apartment,apartment,for-sale,1325,https://www.immoweb.be/en/classified/apartment/for-sale/chaumont-gistoux/1325/10123597?searchId=633aeaf0f074c,not mentioned,0,0,0,399000,1,,1,Installed,98,0,0,numeric,0,1.0
110,0,chaumont-gistoux,apartment,apartment,for-sale,1325,https://www.immoweb.be/en/classified/apartment/for-sale/chaumont-gistoux/1325/10123599?searchId=633aeaf0f074c,not mentioned,0,0,0,599000,1,,2,Installed,153,0,0,numeric,0,1.0
0,0,forest,apartment,apartment,for-sale,1190,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10121755?searchId=633aeaf0f074c,to renovate,0,0,0,295000,0,2,2,Not installed,81,0,0,numeric,0,0.0
0,0,forest,apartment,apartment,for-sale,1190,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10121754?searchId=633aeaf0f074c,to renovate,0,0,0,365000,0,2,2,Not installed,94,0,0,numeric,0,0.0
0,0,forest,apartment,apartment,for-sale,1190,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10121757?searchId=633aeaf0f074c,to renovate,0,0,0,595000,0,2,4,Not installed,167,0,0,numeric,0,0.0
0,7,bruxelles,apartment,penthouse,for-sale,1000,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10122599?searchId=633aeaf0f074c,good,1,0,0,695000,0,2,2,Installed,174,0,0,numeric,0,1.0
0,7,bruxelles,apartment,penthouse,for-sale,1000,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10122282?searchId=633aeaf0f074c,good,1,0,0,695000,0,2,2,Installed,174,0,0,numeric,0,1.0
0,0,anderlecht,apartment,apartment,for-sale,1070,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10138490?searchId=633aeaf0f074c,good,0,0,0,219000,0,2,2,USA hyper equipped,72,0,0,numeric,0,1.0
0,33,scherpenheuvel,apartment,penthouse,for-sale,3270,https://www.immoweb.be/en/classified/penthouse/for-sale/scherpenheuvel/3270/10129055?searchId=633aeaf0f074c,good,1,0,0,348000,0,4,2,Installed,96,0,0,numeric,0,1.0
0,0,knokke-heist,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10139124?searchId=633aeaf0f074c,as new,0,0,0,995000,0,2,2,USA hyper equipped,70,,0,numeric,0,1.0
0,4,schaerbeek,apartment,apartment,for-sale,1030,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10104764?searchId=633aeaf0f074c,good,1,0,0,300000,0,2,2,,79,,0,numeric,0,
200,0,forest,apartment,ground-floor,for-sale,1190,https://www.immoweb.be/en/classified/ground-floor/for-sale/forest/1190/10126224?searchId=633aeaf0f074c,not mentioned,0,0,0,365000,1,,2,,140,,0,numeric,0,
0,69,halle,apartment,penthouse,for-sale,1500,https://www.immoweb.be/en/classified/penthouse/for-sale/halle/1500/10143724?searchId=633aeaf0f074c,not mentioned,1,0,0,430000,0,3,3,Installed,125,0,0,numeric,0,1.0
0,20,antwerp,apartment,apartment,for-sale,2000,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10143190?searchId=633aeaf0f074c,not mentioned,1,0,0,580000,0,,1,Hyper equipped,85,,0,numeric,0,1.0
0,0,knokke-heist,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10142730?searchId=633aeaf0f074c,not mentioned,0,0,0,640000,0,,3,,101,,0,numeric,0,
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10144820?searchId=633aeaf0f074c,not mentioned,0,0,0,675000,0,,2,,,1,0,na,0,
0,11,antwerp,apartment,apartment,for-sale,2000,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10133164?searchId=633aeaf0f074c,as new,1,0,0,699000,0,,2,Hyper equipped,109,,0,numeric,0,1.0
0,0,tienen,apartment,apartment,for-sale,3300,https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10130165?searchId=633aeaf0f074c,as new,0,0,0,140000,0,,1,,45,,0,numeric,0,
0,0,boussu,apartment,apartment,for-sale,7300,https://www.immoweb.be/en/classified/apartment/for-sale/boussu/7300/10131112?searchId=633aeaf0f074c,not mentioned,0,0,0,165000,0,2,2,,87,0,0,numeric,0,
13,0,sint-genesius-rode,apartment,ground-floor,for-sale,1640,https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-genesius-rode/1640/10130366?searchId=633aeaf0f074c,to renovate,0,0,0,195000,1,2,1,Semi equipped,52,0,0,numeric,0,1.0
0,3,schoten,apartment,apartment,for-sale,2900,https://www.immoweb.be/en/classified/apartment/for-sale/schoten/2900/10131644?searchId=633aeaf0f074c,not mentioned,1,0,0,207500,0,2,2,,90,,0,numeric,0,
0,5,berchem-sainte-agathe,apartment,apartment,for-sale,1082,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/10103784?searchId=633aeaf0f074c,good,1,0,0,220000,0,,1,,,,0,na,0,
0,10,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10130718?searchId=633aeaf0f074c,good,1,0,0,300000,0,,2,,80,,0,numeric,0,
