garden_area,terrace_area,locality,type_of_property,subtype_of_property,type_of_sale,zip_code,url,state_of_the_building,terrace,open_fire,swimming_pool,price,garden,number_of_facades,number_of_rooms,fully_equipped_kitchen,area,furnished,surface_of_the_land,area_text,bid,equipped_kitchen
107,15,westerlo,apartment,ground-floor,for-sale,2260,https://www.immoweb.be/en/classified/ground-floor/for-sale/westerlo/2260/10118537?searchId=633aeaf0f074c,not mentioned,1,0,0,279000,1,4,2,Installed,107,0,0,numeric,0,1.0
0,9,herentals,apartment,ground-floor,for-sale,2200,https://www.immoweb.be/en/classified/ground-floor/for-sale/herentals/2200/10067868?searchId=633aeaf0f074c,not mentioned,1,0,0,279488,0,2,2,USA installed,101,0,0,numeric,0,1.0
0,0,wemmel,apartment,apartment,for-sale,1780,https://www.immoweb.be/en/classified/apartment/for-sale/wemmel/1780/10110682?searchId=633aeaf0f074c,good,0,0,0,285000,0,2,2,Installed,100,0,0,numeric,0,1.0
0,0,westende,apartment,apartment,for-sale,8434,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10118606?searchId=633aeaf0f074c,good,0,0,0,285000,0,2,2,Hyper equipped,73,1,0,numeric,0,1.0
59,13,mol,apartment,apartment,for-sale,2400,https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/9523536?searchId=633aeaf0f074c,not mentioned,1,0,0,294462,1,2,2,Installed,102,0,0,numeric,0,1.0
0,6,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10108270?searchId=633aeaf0f074c,as new,1,0,0,299000,0,4,1,Hyper equipped,73,0,0,numeric,0,1.0
0,27,herentals,apartment,apartment,for-sale,2200,https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/10035776?searchId=633aeaf0f074c,not mentioned,1,0,0,349900,0,2,3,Installed,149,0,0,numeric,0,1.0
0,27,herentals,apartment,ground-floor,for-sale,2200,https://www.immoweb.be/en/classified/ground-floor/for-sale/herentals/2200/10035767?searchId=633aeaf0f074c,not mentioned,1,0,0,349900,0,2,3,Installed,149,0,0,numeric,0,1.0
154,32,forest,apartment,ground-floor,for-sale,1190,https://www.immoweb.be/en/classified/ground-floor/for-sale/forest/1190/10002007?searchId=633aeaf0f074c,good,1,0,0,350000,1,2,1,Installed,115,0,0,numeric,0,1.0
0,10,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10108269?searchId=633aeaf0f074c,as new,1,0,0,406000,0,4,2,Hyper equipped,107,0,0,numeric,0,1.0
0,0,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/9932430?searchId=633aeaf0f074c,as new,0,0,0,480000,0,2,2,Hyper equipped,100,0,0,numeric,0,1.0
0,2,nieuwpoort,apartment,apartment,for-sale,8620,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/10116306?searchId=633aeaf0f074c,good,1,0,0,515000,0,2,2,Installed,60,0,0,numeric,0,1.0
0,7,knokke-heist,apartment,service-flat,for-sale,8300,https://www.immoweb.be/en/classified/service-flat/for-sale/knokke-heist/8300/9199122?searchId=633aeaf0f074c,as new,1,0,0,626000,0,2,1,USA hyper equipped,77,0,0,numeric,0,1.0
0,12,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10108267?searchId=633aeaf0f074c,as new,1,0,0,720000,0,4,3,Hyper equipped,166,0,0,numeric,0,1.0
0,3,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10108268?searchId=633aeaf0f074c,as new,1,0,0,745000,0,4,3,Hyper equipped,175,0,0,numeric,0,1.0
0,13,brussels-city,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10108266?searchId=633aeaf0f074c,as new,1,0,0,745000,0,4,3,Hyper equipped,161,0,0,numeric,0,1.0
0,5,bruxelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/9942082?searchId=633aeaf0f074c,as new,1,1,0,750000,0,2,3,Hyper equipped,164,0,0,numeric,0,1.0
95,20,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10038608?searchId=633aeaf0f074c,not mentioned,1,1,0,950000,1,2,4,Hyper equipped,259,0,0,numeric,0,1.0
0,0,knokke-heist,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/9674088?searchId=633aeaf0f074c,good,0,0,0,1140000,0,2,2,Installed,103,0,0,numeric,0,1.0
0,67,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10099782?searchId=633aeaf0f074c,as new,1,0,0,1880000,0,2,4,USA hyper equipped,333,0,0,numeric,0,1.0
0,2,liege,apartment,apartment,for-sale,4020,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/10136868?searchId=633aeaf0f074c,as new,1,0,0,145000,0,3,1,USA installed,68,1,0,numeric,0,1.0
0,2,de-haan,apartment,apartment,for-sale,8420,https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/10136694?searchId=633aeaf0f074c,good,1,0,0,279000,0,2,2,Installed,64,1,0,numeric,0,1.0
44,8,anderlecht,apartment,apartment,for-sale,1070,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10124135?searchId=633aeaf0f074c,good,1,0,0,215000,1,2,1,Not installed,75,0,0,numeric,0,0.0
0,0,londerzeel,apartment,apartment,bid,1840,https://www.immoweb.be/en/classified/apartment/for-sale/londerzeel/1840/10123934?searchId=633aeaf0f074c,good,0,0,0,265000,0,2,1,Installed,94,0,0,numeric,1,1.0
0,0,antwerp,apartment,flat-studio,for-sale,2060,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2060/10140717?searchId=633aeaf0f074c,good,0,0,0,115000,0,4,1,Hyper equipped,23,0,0,numeric,0,1.0
0,0,antwerp,apartment,flat-studio,for-sale,2060,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2060/10140718?searchId=633aeaf0f074c,good,0,0,0,117500,0,2,1,Installed,36,0,0,numeric,0,1.0
0,0,westende,apartment,apartment,for-sale,8434,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10142474?searchId=633aeaf0f074c,good,0,0,0,139000,0,2,3,Installed,84,0,0,numeric,0,1.0
0,49,eeklo,apartment,penthouse,for-sale,9900,https://www.immoweb.be/en/classified/penthouse/for-sale/eeklo/9900/10145600?searchId=633aeaf0f074c,good,1,0,0,150000,0,2,1,Installed,58,0,0,numeric,0,1.0
0,0,huy,apartment,apartment,for-sale,4500,https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/10016157?searchId=633aeaf0f074c,good,0,0,0,179000,0,2,2,Installed,85,0,0,numeric,0,1.0
0,0,wervik,apartment,apartment,for-sale,8940,https://www.immoweb.be/en/classified/apartment/for-sale/wervik/8940/10100925?searchId=633aeaf0f074c,not mentioned,0,0,0,185000,0,2,1,Installed,67,0,0,numeric,0,1.0
0,16,ohain,apartment,apartment,for-sale,1380,https://www.immoweb.be/en/classified/apartment/for-sale/ohain/1380/9888156?searchId=633aeaf0f074c,not mentioned,1,0,0,275000,0,4,1,Not installed,77,0,0,numeric,0,0.0
0,44,lille,apartment,apartment,for-sale,2275,https://www.immoweb.be/en/classified/apartment/for-sale/lille/2275/9778501?searchId=633aeaf0f074c,not mentioned,1,0,0,299000,0,4,3,Installed,118,0,0,numeric,0,1.0
0,0,stabroek,apartment,apartment,for-sale,2940,https://www.immoweb.be/en/classified/apartment/for-sale/stabroek/2940/10132366?searchId=633aeaf0f074c,as new,0,0,0,299000,0,3,2,Hyper equipped,100,0,0,numeric,0,1.0
0,8,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/9863146?searchId=633aeaf0f074c,as new,1,0,0,395000,0,2,1,USA hyper equipped,63,0,0,numeric,0,1.0
0,100,uccle,apartment,duplex,for-sale,1180,https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/10132862?searchId=633aeaf0f074c,as new,1,0,0,1700000,0,3,3,Hyper equipped,240,0,0,numeric,0,1.0
0,9,knokke-heist,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/9717511?searchId=633aeaf0f074c,as new,1,0,1,4750000,0,2,2,USA hyper equipped,148,0,0,numeric,0,1.0
0,0,antwerp,apartment,apartment,for-sale,2600,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2600/10146954?searchId=633aeaf0f074c,as new,0,0,0,369500,0,2,2,Hyper equipped,93,0,0,numeric,0,1.0
0,0,achene,apartment,triplex,for-sale,5590,https://www.immoweb.be/en/classified/triplex/for-sale/achene/5590/10122911?searchId=633aeaf0f074c,not mentioned,0,0,0,185000,0,3,1,Installed,85,0,0,numeric,0,1.0
0,0,laarne,apartment,apartment,for-sale,9270,https://www.immoweb.be/en/classified/apartment/for-sale/laarne/9270/10146622?searchId=633aeaf0f074c,good,0,0,0,229000,0,3,2,Installed,90,0,0,numeric,0,1.0
0,10,geraardsbergen,apartment,apartment,for-sale,9500,https://www.immoweb.be/en/classified/apartment/for-sale/geraardsbergen/9500/10134988?searchId=633aeaf0f074c,as new,1,0,0,295000,0,3,2,Hyper equipped,127,0,0,numeric,0,1.0
0,0,nassogne,apartment,duplex,for-sale,6950,https://www.immoweb.be/en/classified/duplex/for-sale/nassogne/6950/10041187?searchId=633aeaf0f074c,to rebuild,0,0,0,89000,0,2,1,Semi equipped,33,0,0,numeric,0,1.0
0,0,middelkerke,apartment,apartment,for-sale,8430,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10028019?searchId=633aeaf0f074c,to renovate,0,0,0,119000,0,3,1,Installed,30,0,0,numeric,0,1.0
0,0,ham-sur-sambre,apartment,apartment,for-sale,5190,https://www.immoweb.be/en/classified/apartment/for-sale/ham-sur-sambre/5190/9971268?searchId=633aeaf0f074c,good,0,0,0,125000,0,2,1,Semi equipped,58,0,0,numeric,0,1.0
0,0,namur,apartment,apartment,for-sale,5000,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/9895412?searchId=633aeaf0f074c,good,0,0,0,129000,0,2,1,USA installed,53,0,0,numeric,0,1.0
0,0,liege,apartment,apartment,for-sale,4000,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/9824409?searchId=633aeaf0f074c,good,0,0,0,129500,0,2,2,Installed,75,1,0,numeric,0,1.0
0,0,liege,apartment,apartment,for-sale,4000,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/9822826?searchId=633aeaf0f074c,good,0,0,0,129500,0,2,2,Installed,75,1,0,numeric,0,1.0
0,0,oostende,apartment,ground-floor,for-sale,8400,https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/9890467?searchId=633aeaf0f074c,good,0,0,0,149500,0,2,2,USA installed,76,0,0,numeric,0,1.0
0,17,borgerhout,apartment,apartment,for-sale,2140,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/10114087?searchId=633aeaf0f074c,to renovate,1,0,0,160000,0,3,2,Semi equipped,95,0,0,numeric,0,1.0
0,0,liege,apartment,apartment,for-sale,4000,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/9986753?searchId=633aeaf0f074c,good,0,0,0,164500,0,2,2,Semi equipped,55,0,0,numeric,0,1.0
0,8,mouscron,apartment,apartment,for-sale,7700,https://www.immoweb.be/en/classified/apartment/for-sale/mouscron/7700/9976019?searchId=633aeaf0f074c,good,1,0,0,179000,0,2,1,Installed,65,0,0,numeric,0,1.0
0,0,aalst,apartment,duplex,for-sale,9300,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/9946398?searchId=633aeaf0f074c,good,0,0,0,179000,0,2,2,Semi equipped,85,0,0,numeric,0,1.0
0,0,saint-nicolas,apartment,apartment,for-sale,4420,https://www.immoweb.be/en/classified/apartment/for-sale/saint-nicolas/4420/10103571?searchId=633aeaf0f074c,as new,0,0,0,180000,0,3,5,Installed,135,0,0,numeric,0,1.0
0,3,harelbeke,apartment,apartment,for-sale,8530,https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/10086238?searchId=633aeaf0f074c,just renovated,1,0,0,180000,0,2,3,Installed,100,0,0,numeric,0,1.0
0,20,aalst,apartment,ground-floor,for-sale,9300,https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9300/9999591?searchId=633aeaf0f074c,not mentioned,1,1,0,195000,0,2,3,Not installed,103,0,0,numeric,0,0.0
0,63,hannut-lens-saint-remy,apartment,ground-floor,for-sale,4280,https://www.immoweb.be/en/classified/ground-floor/for-sale/hannut-lens-saint-remy/4280/9899910?searchId=633aeaf0f074c,good,1,0,0,199000,0,4,2,Installed,96,0,0,numeric,0,1.0
0,4,liege-chenee,apartment,apartment,for-sale,4032,https://www.immoweb.be/en/classified/apartment/for-sale/liege-chenee/4032/10054240?searchId=633aeaf0f074c,as new,1,0,0,199900,0,2,2,Semi equipped,70,1,0,numeric,0,1.0
0,6,seraing,apartment,apartment,for-sale,4100,https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4100/9592642?searchId=633aeaf0f074c,not mentioned,1,0,0,199900,0,2,2,Installed,102,0,0,numeric,0,1.0
0,0,bruxelles,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10072883?searchId=633aeaf0f074c,not mentioned,0,0,0,200000,0,2,1,Semi equipped,52,0,0,numeric,0,1.0
0,0,fleurus,apartment,apartment,for-sale,6220,https://www.immoweb.be/en/classified/apartment/for-sale/fleurus/6220/10028566?searchId=633aeaf0f074c,not mentioned,0,0,0,200000,0,3,2,Not installed,100,0,0,numeric,0,0.0
0,0,lede,apartment,apartment,for-sale,9340,https://www.immoweb.be/en/classified/apartment/for-sale/lede/9340/9948496?searchId=633aeaf0f074c,not mentioned,0,0,0,200000,0,2,2,Installed,90,0,0,numeric,0,1.0
0,0,ninove,apartment,apartment,for-sale,9400,https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/10111791?searchId=633aeaf0f074c,good,0,0,0,210000,0,4,2,Installed,110,0,0,numeric,0,1.0
0,0,outer,apartment,apartment,for-sale,9406,https://www.immoweb.be/en/classified/apartment/for-sale/outer/9406/10111790?searchId=633aeaf0f074c,good,0,0,0,210000,0,4,2,Installed,110,0,0,numeric,0,1.0
0,4,jette,apartment,ground-floor,for-sale,1090,https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/9658964?searchId=633aeaf0f074c,good,1,1,0,220000,0,1,2,Installed,90,0,0,numeric,0,1.0
0,10,nivelles,apartment,apartment,for-sale,1400,https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/10047215?searchId=633aeaf0f074c,good,1,0,0,220000,0,2,2,Installed,81,0,0,numeric,0,1.0
0,6,koekelberg,apartment,apartment,for-sale,1081,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/10041184?searchId=633aeaf0f074c,as new,1,0,0,235000,0,3,2,USA installed,80,0,0,numeric,0,1.0
0,4,saint-gilles,apartment,apartment,for-sale,1060,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/9430975?searchId=633aeaf0f074c,as new,1,0,0,240000,0,2,1,USA semi equipped,50,0,0,numeric,0,1.0
0,0,molenbeek-saint-jean,apartment,apartment,for-sale,1080,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/9524454?searchId=633aeaf0f074c,as new,0,0,0,240000,0,2,2,USA hyper equipped,65,0,0,numeric,0,1.0
0,20,etterbeek,apartment,apartment,for-sale,1040,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10107129?searchId=633aeaf0f074c,as new,1,0,0,245000,0,2,1,USA hyper equipped,38,1,0,numeric,0,1.0
0,0,brussels-city,apartment,apartment,for-sale,1020,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1020/10047129?searchId=633aeaf0f074c,good,0,0,0,259000,0,2,2,USA hyper equipped,75,0,0,numeric,0,1.0
0,40,theux,apartment,apartment,for-sale,4910,https://www.immoweb.be/en/classified/apartment/for-sale/theux/4910/10004525?searchId=633aeaf0f074c,good,1,0,0,259000,0,2,3,USA hyper equipped,116,0,0,numeric,0,1.0
0,35,lincent,apartment,apartment,for-sale,4287,https://www.immoweb.be/en/classified/apartment/for-sale/lincent/4287/9818432?searchId=633aeaf0f074c,as new,1,0,0,285000,0,2,3,Installed,100,0,0,numeric,0,1.0
0,0,mons,apartment,apartment,for-sale,7000,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10106657?searchId=633aeaf0f074c,to rebuild,0,1,0,285000,0,2,5,Semi equipped,200,0,0,numeric,0,1.0
0,54,molenbeek-saint-jean,apartment,duplex,for-sale,1080,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/10029253?searchId=633aeaf0f074c,as new,1,0,0,290000,0,2,2,Hyper equipped,92,0,0,numeric,0,1.0
0,20,wavre-limal,apartment,penthouse,for-sale,1300,https://www.immoweb.be/en/classified/penthouse/for-sale/wavre-limal/1300/10064752?searchId=633aeaf0f074c,as new,1,0,0,290000,0,3,2,USA hyper equipped,88,0,0,numeric,0,1.0
0,20,wavre-bierges,apartment,penthouse,for-sale,1301,https://www.immoweb.be/en/classified/penthouse/for-sale/wavre-bierges/1301/10066800?searchId=633aeaf0f074c,as new,1,0,0,290000,0,3,2,USA hyper equipped,88,0,0,numeric,0,1.0
0,7,bruxelles,apartment,apartment,for-sale,1000,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10016161?searchId=633aeaf0f074c,good,1,0,0,295000,0,2,1,USA installed,57,0,0,numeric,0,1.0
60,20,gent,apartment,apartment,for-sale,9000,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10086819?searchId=633aeaf0f074c,just renovated,1,0,0,295000,1,2,2,Installed,70,0,0,numeric,0,1.0
0,22,vilvoorde,apartment,ground-floor,for-sale,1800,https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/9975984?searchId=633aeaf0f074c,good,1,0,0,299000,0,2,2,USA installed,108,0,0,numeric,0,1.0
180,0,wilrijk,apartment,ground-floor,for-sale,2610,https://www.immoweb.be/en/classified/ground-floor/for-sale/wilrijk/2610/10111186?searchId=633aeaf0f074c,as new,0,0,0,299000,1,3,3,Installed,105,0,0,numeric,0,1.0
0,40,herstal,apartment,apartment,for-sale,4040,https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/9912405?searchId=633aeaf0f074c,to renovate,1,0,0,300000,0,2,8,Installed,324,0,0,numeric,0,1.0
0,0,knokke-heist,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10096409?searchId=633aeaf0f074c,to renovate,0,0,0,300000,0,2,1,Installed,67,0,0,numeric,0,1.0
0,15,geraardsbergen,apartment,penthouse,for-sale,9500,https://www.immoweb.be/en/classified/penthouse/for-sale/geraardsbergen/9500/10085466?searchId=633aeaf0f074c,as new,1,0,0,310000,0,4,2,Installed,85,0,0,numeric,0,1.0
90,45,opwijk,apartment,ground-floor,for-sale,1745,https://www.immoweb.be/en/classified/ground-floor/for-sale/opwijk/1745/10092730?searchId=633aeaf0f074c,as new,1,0,0,320000,1,2,2,Hyper equipped,100,0,0,numeric,0,1.0
0,15,schaerbeek,apartment,loft,for-sale,1030,https://www.immoweb.be/en/classified/loft/for-sale/schaerbeek/1030/9837803?searchId=633aeaf0f074c,good,1,0,0,330000,0,2,1,USA semi equipped,110,0,0,numeric,0,1.0
500,40,wavre-limal,apartment,apartment,for-sale,1300,https://www.immoweb.be/en/classified/apartment/for-sale/wavre-limal/1300/10064101?searchId=633aeaf0f074c,as new,1,0,0,330000,1,3,2,USA hyper equipped,107,0,0,numeric,0,1.0
500,40,wavre-bierges,apartment,apartment,for-sale,1301,https://www.immoweb.be/en/classified/apartment/for-sale/wavre-bierges/1301/10064751?searchId=633aeaf0f074c,as new,1,0,0,330000,1,3,2,USA hyper equipped,107,0,0,numeric,0,1.0
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10058257?searchId=633aeaf0f074c,as new,0,0,0,339000,0,3,1,Installed,53,0,0,numeric,0,1.0
100,0,etterbeek,apartment,duplex,for-sale,1040,https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/10102807?searchId=633aeaf0f074c,good,0,0,0,350000,1,2,2,Installed,115,0,0,numeric,0,1.0
0,0,tournai,apartment,triplex,for-sale,7500,https://www.immoweb.be/en/classified/triplex/for-sale/tournai/7500/10085032?searchId=633aeaf0f074c,as new,0,0,0,359000,0,2,3,USA installed,170,0,0,numeric,0,1.0
0,8,auderghem,apartment,apartment,for-sale,1160,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10051173?searchId=633aeaf0f074c,good,1,0,0,360000,0,2,2,Hyper equipped,104,0,0,numeric,0,1.0
0,0,buggenhout,apartment,apartment,for-sale,9255,https://www.immoweb.be/en/classified/apartment/for-sale/buggenhout/9255/10074210?searchId=633aeaf0f074c,as new,0,0,0,377000,0,3,2,USA installed,169,0,0,numeric,0,1.0
6,6,roeselare,apartment,apartment,for-sale,8800,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10094972?searchId=633aeaf0f074c,good,1,0,0,314000,1,3,3,Installed,136,0,0,numeric,0,1.0
112,26,braine-lalleud,apartment,apartment,for-sale,1420,https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/9652110?searchId=633aeaf0f074c,as new,1,0,0,389000,1,4,2,USA hyper equipped,131,0,0,numeric,0,1.0
0,0,leuven,apartment,apartment,for-sale,3000,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/10119050?searchId=633aeaf0f074c,good,0,0,0,395000,0,2,2,Installed,90,0,0,numeric,0,1.0
0,0,leuven,apartment,duplex,for-sale,3000,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/9996182?searchId=633aeaf0f074c,good,0,0,0,395000,0,2,2,Installed,120,0,0,numeric,0,1.0
0,35,bierbeek,apartment,apartment,for-sale,3360,https://www.immoweb.be/en/classified/apartment/for-sale/bierbeek/3360/10119966?searchId=633aeaf0f074c,as new,1,0,0,398000,0,2,2,USA hyper equipped,85,0,0,numeric,0,1.0
0,0,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10112694?searchId=633aeaf0f074c,not mentioned,0,0,0,430000,0,2,2,Installed,105,0,0,numeric,0,1.0
55,10,etterbeek,apartment,ground-floor,for-sale,1040,https://www.immoweb.be/en/classified/ground-floor/for-sale/etterbeek/1040/10024880?searchId=633aeaf0f074c,as new,1,0,0,449000,1,2,2,Hyper equipped,116,0,0,numeric,0,1.0
0,0,gent,apartment,duplex,for-sale,9000,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9000/9932749?searchId=633aeaf0f074c,good,0,0,0,449000,0,2,2,Installed,132,0,0,numeric,0,1.0
0,5,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10012180?searchId=633aeaf0f074c,not mentioned,1,0,0,450000,0,2,3,Not installed,135,0,0,numeric,0,0.0
0,8,etterbeek,apartment,ground-floor,for-sale,1040,https://www.immoweb.be/en/classified/ground-floor/for-sale/etterbeek/1040/10101659?searchId=633aeaf0f074c,just renovated,1,0,0,475000,0,2,2,USA hyper equipped,99,0,0,numeric,0,1.0
0,12,mouscron,apartment,apartment,for-sale,7700,https://www.immoweb.be/en/classified/apartment/for-sale/mouscron/7700/7675486?searchId=633aeaf0f074c,to rebuild,1,0,0,499000,0,2,5,Semi equipped,686,0,0,numeric,0,1.0
0,20,rixensart-(genval),apartment,apartment,for-sale,1332,https://www.immoweb.be/en/classified/apartment/for-sale/rixensart-(genval)/1332/9244810?searchId=633aeaf0f074c,as new,1,0,0,525000,0,3,3,USA installed,141,0,0,numeric,0,1.0
104,0,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10049615?searchId=633aeaf0f074c,not mentioned,0,0,0,548000,1,2,3,Installed,131,0,0,numeric,0,1.0
0,11,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/9935856?searchId=633aeaf0f074c,as new,1,0,0,555000,0,4,2,Installed,110,0,0,numeric,0,1.0
0,0,kortrijk,apartment,ground-floor,for-sale,8500,https://www.immoweb.be/en/classified/ground-floor/for-sale/kortrijk/8500/9772173?searchId=633aeaf0f074c,as new,0,0,0,565000,0,4,2,Installed,140,0,0,numeric,0,1.0
0,10,gent,apartment,apartment,for-sale,9000,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10084586?searchId=633aeaf0f074c,good,1,0,0,615000,0,2,2,Installed,135,0,0,numeric,0,1.0
0,15,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10107874?searchId=633aeaf0f074c,as new,1,0,0,650000,0,3,3,Installed,174,0,0,numeric,0,1.0
0,15,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10107837?searchId=633aeaf0f074c,as new,1,0,0,650000,0,3,3,Installed,174,0,0,numeric,0,1.0
0,0,gent,apartment,apartment,for-sale,9000,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10062537?searchId=633aeaf0f074c,as new,0,0,0,659000,0,2,3,Installed,162,0,0,numeric,0,1.0
0,0,knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10058262?searchId=633aeaf0f074c,as new,0,1,0,669000,0,2,3,Installed,94,1,0,numeric,0,1.0
0,175,jurbise,apartment,penthouse,for-sale,7050,https://www.immoweb.be/en/classified/penthouse/for-sale/jurbise/7050/9325783?searchId=633aeaf0f074c,good,1,1,0,690000,0,4,3,USA hyper equipped,230,0,0,numeric,0,1.0
0,36,ixelles,apartment,apartment,for-sale,1050,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/9946229?searchId=633aeaf0f074c,as new,1,0,0,695000,0,2,2,USA hyper equipped,127,0,0,numeric,0,1.0
0,20,auderghem,apartment,apartment,for-sale,1160,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/9924301?searchId=633aeaf0f074c,as new,1,0,0,725000,0,2,2,Hyper equipped,169,0,0,numeric,0,1.0
0,0,knokke-heist-knokke,apartment,apartment,for-sale,8300,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist-knokke/8300/9873764?searchId=633aeaf0f074c,just renovated,0,0,0,1495000,0,2,3,USA hyper equipped,124,0,0,numeric,0,1.0
674,53,uccle,apartment,apartment,for-sale,1180,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/9338572?searchId=633aeaf0f074c,as new,1,0,0,1695000,1,3,3,Hyper equipped,214,0,0,numeric,0,1.0
0,8,harelbeke,apartment,apartment,for-sale,8530,https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/10136949?searchId=633aeaf0f074c,not mentioned,1,0,0,229000,0,2,1,Hyper equipped,73,0,0,numeric,0,1.0
0,0,nevele,apartment,apartment,for-sale,9850,https://www.immoweb.be/en/classified/apartment/for-sale/nevele/9850/10136946?searchId=633aeaf0f074c,not mentioned,0,0,0,229000,0,2,1,Installed,80,0,0,numeric,0,1.0
